#Name, Pixels, Particles, Locality, RunTime, Frame Mean, STDEV, Graph, STDEV, Compute, STDEV, Compute2, STDEV
MEM_MQUEUE, 1048576, 1769472, 8, 37043, 37.006, 1.95937, 3.4941, 0.636756, 28.3008, 2.49528, 27.1174, 0.604438
MEM_MQUEUE, 1048576, 1835008, 8, 37496.6, 37.4591, 2.04927, 3.45193, 0.697904, 28.8518, 2.57673, 28.1245, 0.568265
MEM_MQUEUE, 1048576, 1900544, 8, 38072.7, 38.0347, 1.99892, 3.50574, 0.57778, 29.2694, 2.48947, 29.0924, 0.563878
MEM_MQUEUE, 1048576, 1966080, 8, 38573.2, 38.5347, 1.9992, 3.48446, 0.585764, 29.7808, 2.52668, 30.0793, 0.590109
MEM_MQUEUE, 1048576, 2031616, 8, 39046, 39.007, 2.0597, 3.45882, 0.649153, 30.3048, 2.5874, 31.0595, 0.577768
MEM_MQUEUE, 1048576, 2097152, 8, 39643.4, 39.6038, 2.13595, 3.45499, 0.676251, 30.7277, 2.69725, 32.0209, 0.60641
MEM_MQUEUE, 1048576, 2162688, 8, 15974.9, 39.8376, 1.99137, 3.47579, 0.629337, 31.6343, 2.55548, 33.0868, 0.62369
MEM_MQUEUE, 1048576, 2228224, 8, 16171.3, 40.3275, 1.96104, 3.45211, 0.685991, 32.196, 2.48626, 34.0894, 0.610172
MEM_MQUEUE, 1048576, 2293760, 8, 16254.1, 40.5338, 1.76621, 3.32534, 0.839957, 33.0704, 2.27691, 35.1488, 0.597852
MEM_MQUEUE, 1048576, 2359296, 8, 16511.8, 41.1766, 1.85099, 3.41109, 0.736763, 33.3253, 2.43673, 36.0663, 0.570389
MEM_MQUEUE, 1048576, 2424832, 8, 16700.6, 41.6473, 1.8544, 3.38803, 0.758795, 33.8449, 2.38417, 37.0359, 0.571809
MEM_MQUEUE, 1048576, 2490368, 8, 16907.1, 42.1624, 1.77687, 3.40364, 0.714586, 34.4373, 2.26371, 38.0216, 0.50306
MEM_MQUEUE, 1048576, 2555904, 8, 17243.9, 43.0023, 2.22137, 3.40887, 0.705629, 34.6095, 2.87622, 39.017, 0.61933
MEM_MQUEUE, 1048576, 2621440, 8, 17392.5, 43.3728, 2.09204, 3.42003, 0.675675, 35.3012, 2.68904, 40.0418, 0.597992
MEM_MQUEUE, 1048576, 2686976, 8, 17579, 43.838, 1.92681, 3.34081, 0.818642, 35.9769, 2.51907, 41.0474, 0.602805
MEM_MQUEUE, 1048576, 2752512, 8, 17783.7, 44.3483, 1.90382, 3.39144, 0.734891, 36.5148, 2.40312, 42.0255, 0.507334
MEM_MQUEUE, 1048576, 2818048, 8, 18001.9, 44.8924, 1.88504, 3.34188, 0.812444, 37.065, 2.47974, 43.0053, 0.509355
MEM_MQUEUE, 1048576, 2883584, 8, 18262, 45.5411, 2.09427, 3.33057, 0.820647, 37.4571, 2.77808, 43.9551, 0.630598
MEM_MQUEUE, 1048576, 2949120, 8, 18351.6, 45.7645, 1.21053, 3.2431, 0.877745, 38.4697, 1.62583, 44.9409, 0.381853
MEM_MQUEUE, 1048576, 3014656, 8, 18660.2, 46.5341, 1.21348, 3.27752, 0.853641, 38.7286, 1.69269, 45.8574, 0.415836
MEM_MQUEUE, 1048576, 3080192, 8, 19017.9, 47.4263, 1.51722, 3.14566, 0.933652, 38.8262, 2.02678, 46.6768, 0.411525
MEM_MQUEUE, 1048576, 3145728, 8, 19322, 48.1844, 1.41211, 3.22603, 0.921333, 39.066, 1.92693, 47.5939, 0.449629

